CODMUNRES,ANO,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS
351230,2018,0,0,2,153
351230,2019,0,1,3,126
351240,2012,0,0,2,116
351240,2013,0,1,3,114
351240,2014,0,0,1,143
351240,2015,0,0,5,157
351240,2016,0,0,2,153
351240,2017,0,0,1,142
351240,2018,0,0,1,140
351240,2019,0,0,2,132
351250,2012,0,0,1,43
351250,2013,0,0,1,39
351250,2014,0,0,3,39
351250,2016,0,0,1,49
351250,2017,0,0,1,34
351250,2018,0,0,1,38
351250,2019,0,0,1,55
351260,2012,0,0,1,40
351260,2016,0,0,1,39
351270,2014,0,0,1,19
351280,2012,1,1,10,307
351280,2013,0,0,10,356
351280,2014,0,2,8,364
351280,2015,0,0,7,353
351280,2016,0,1,5,358
351280,2017,0,0,8,355
351280,2018,0,1,5,389
351280,2019,1,0,14,343
351290,2013,0,0,3,64
351290,2016,0,0,2,64
351290,2018,0,0,2,50
351300,2012,0,3,39,1146
351300,2013,0,1,37,1161
351300,2014,1,1,30,1217
351300,2015,0,1,45,1265
351300,2016,2,2,51,1306
351300,2017,0,0,32,1348
351300,2018,1,0,31,1424
351300,2019,2,1,40,1469
351310,2012,0,0,4,196
351310,2013,0,0,5,197
351310,2014,0,0,5,235
351310,2015,0,0,2,193
351310,2016,0,1,7,254
351310,2017,0,0,5,234
351310,2018,0,0,4,250
351310,2019,0,0,4,228
351320,2012,0,0,1,42
351320,2013,0,0,2,51
351320,2014,0,0,1,45
351320,2015,0,0,1,48
351320,2016,0,0,1,49
351320,2017,0,0,2,43
351320,2018,0,0,3,53
351320,2019,0,0,1,47
351330,2012,0,0,1,20
351330,2013,0,0,1,17
351330,2015,0,0,1,18
351330,2019,1,0,0,14
351340,2012,0,2,12,564
351340,2013,0,1,18,602
351340,2014,0,0,17,579
351340,2015,1,0,11,567
351340,2016,0,1,6,559
351340,2017,0,1,12,643
351340,2018,0,0,10,639
351340,2019,0,1,11,696
351350,2012,0,1,34,703
351350,2013,0,1,41,726
351350,2014,0,0,28,701
351350,2015,2,0,33,712
351350,2016,0,1,24,689
351350,2017,0,1,21,680
351350,2018,0,0,20,745
351350,2019,0,0,21,771
351360,2012,0,0,3,154
351360,2014,0,0,3,150
351360,2015,0,0,1,166
351360,2016,0,0,2,160
351360,2017,0,0,1,144
351360,2018,0,0,2,163
351370,2012,0,0,1,223
351370,2013,0,0,3,238
351370,2014,0,0,3,253
351370,2015,0,0,6,258
351370,2016,0,0,2,238
351370,2017,0,0,3,249
351370,2018,0,0,1,260
351370,2019,0,0,2,259
351380,2012,0,3,88,2009
351380,2013,2,1,97,2178
351380,2014,0,0,73,2063
351380,2015,1,1,87,2132
351380,2016,1,1,74,2274
351380,2017,0,0,73,2302
351380,2018,1,0,61,2296
351380,2019,0,1,62,2200
351385,2012,0,0,1,20
351385,2013,0,0,1,20
351385,2016,0,0,2,12
351385,2018,0,0,1,18
351390,2012,0,0,2,110
351390,2016,0,0,3,100
351390,2017,0,0,1,117
351390,2019,0,0,1,103
351400,2015,0,0,1,52
351400,2016,0,0,2,46
351400,2017,0,0,2,51
351410,2012,0,0,15,250
351410,2013,0,0,3,174
351410,2014,0,0,2,215
351410,2015,0,0,7,229
351410,2016,0,0,4,218
351410,2017,0,0,4,221
351410,2018,0,0,4,222
351410,2019,0,0,3,221
351430,2014,0,0,2,82
351430,2015,0,0,1,72
351430,2016,0,0,2,72
351430,2017,0,0,3,84
351430,2018,0,0,2,84
351430,2019,0,0,1,87
351440,2012,0,0,4,400
351440,2013,0,0,4,360
351440,2014,0,0,9,374
351440,2015,0,0,1,373
351440,2016,0,0,7,391
351440,2017,0,0,5,380
351440,2018,0,0,8,424
351440,2019,1,0,3,426
351450,2012,0,0,2,107
351450,2013,0,0,2,104
351450,2014,0,0,4,112
351450,2015,0,0,1,112
351450,2016,0,1,2,125
351450,2017,0,0,1,128
351450,2018,0,0,3,96
351450,2019,0,0,1,136
351460,2012,0,0,1,53
351460,2014,1,0,0,50
351460,2015,0,0,3,56
351460,2016,0,0,1,58
351460,2018,0,0,1,57
351460,2019,0,0,2,59
351470,2012,1,0,0,47
351470,2013,0,0,1,50
351470,2014,0,0,1,56
351470,2015,0,0,1,63
351470,2016,0,0,1,52
351470,2017,0,0,2,51
351470,2018,0,0,1,50
351470,2019,0,0,1,68
351480,2012,0,0,2,86
351480,2013,0,1,4,105
351480,2014,0,0,4,112
351480,2015,0,0,1,91
351480,2017,0,1,2,89
351480,2018,0,1,2,98
351480,2019,0,0,1,107
351490,2012,1,0,3,100
351490,2013,0,0,1,100
351490,2014,0,0,2,93
351490,2015,0,0,2,102
351490,2016,0,0,4,75
351490,2017,0,0,3,113
351490,2018,0,0,3,107
351490,2019,0,0,2,95
351492,2014,0,0,1,25
351492,2016,0,0,1,19
351492,2019,0,0,1,28
351495,2013,0,0,1,27
351495,2015,0,0,1,19
351495,2016,0,0,1,17
351495,2017,0,0,1,23
351500,2012,0,1,57,1218
351500,2013,1,0,50,1355
351500,2014,0,0,60,1350
351500,2015,0,1,52,1365
351500,2016,0,1,55,1396
351500,2017,2,0,47,1301
351500,2018,1,1,35,1370
351500,2019,1,0,47,1410
351510,2012,1,0,9,453
351510,2013,0,0,11,433
351510,2014,0,1,12,492
351510,2015,0,0,6,514
351510,2016,0,1,13,515
351510,2017,0,0,6,488
351510,2018,0,0,11,529
351510,2019,0,0,4,497
351512,2015,0,0,1,25
351515,2012,0,0,5,69
351515,2013,0,0,2,82
351515,2014,0,0,2,66
351515,2015,1,0,2,70
351515,2016,0,0,3,77
351515,2017,0,0,2,93
351515,2018,0,0,2,95
351515,2019,0,0,2,80
351518,2012,0,0,4,349
351518,2013,0,0,8,360
351518,2014,0,0,6,380
351518,2015,0,1,5,367
351518,2016,0,0,1,384
351518,2017,0,1,1,391
351518,2018,0,0,3,408
351518,2019,0,0,9,353
351519,2012,0,0,1,33
351519,2015,0,0,3,28
351519,2018,0,0,2,33
351519,2019,0,0,1,34
351520,2016,0,0,1,59
351520,2017,0,1,1,58
351520,2018,0,0,1,88
351520,2019,0,0,2,77
351535,2012,0,0,4,64
351535,2013,0,0,1,68
351535,2014,0,0,1,51
351535,2015,0,0,1,69
351535,2016,0,0,2,73
351535,2017,0,0,3,63
351535,2018,0,0,1,84
351540,2012,0,0,2,120
351540,2013,0,0,4,108
351540,2014,0,0,3,131
351540,2015,0,0,3,118
351540,2016,0,0,1,160
351540,2018,0,0,1,136
351540,2019,0,0,1,131
351550,2012,0,0,8,545
351550,2013,0,0,5,520
351550,2014,1,0,10,555
351550,2015,0,0,4,552
351550,2016,0,0,3,534
351550,2017,0,1,13,622
351550,2018,0,0,2,591
351550,2019,0,1,3,632
351560,2015,0,0,2,35
351560,2016,0,0,2,56
351560,2017,0,0,1,62
351565,2014,0,0,1,12
351565,2018,0,0,1,16
351570,2012,0,0,40,905
351570,2013,0,0,50,979
351570,2014,0,0,42,916
351570,2015,2,0,29,929
351570,2016,0,0,38,982
351570,2017,0,0,32,1001
351570,2018,0,1,36,1032
351570,2019,1,0,34,1013
351580,2014,0,0,1,20
351590,2016,0,0,1,30
351590,2018,0,0,1,26
351600,2012,0,1,2,100
351600,2013,0,0,1,93
351600,2015,0,0,3,99
351600,2016,0,0,3,84
351600,2017,0,0,3,85
351600,2018,0,0,2,91
351600,2019,0,0,2,78
351610,2013,0,0,1,20
351610,2014,0,0,1,32
351610,2015,0,0,1,30
351620,2012,0,1,40,1960
351620,2013,2,0,49,2090
351620,2014,0,1,46,2078
351620,2015,1,0,45,2042
351620,2016,0,0,52,2242
351620,2017,0,0,44,2306
351620,2018,0,0,53,2269
351620,2019,0,0,33,2464
351630,2012,0,0,28,743
351630,2013,1,1,33,779
351630,2014,0,1,32,818
351630,2015,0,0,32,826
351630,2016,1,1,34,893
351630,2017,0,0,32,853
351630,2018,1,0,39,821
351630,2019,1,1,32,910
351640,2012,0,0,23,787
351640,2013,1,0,28,784
351640,2014,0,0,23,778
351640,2015,0,1,29,833
351640,2016,0,0,23,867
351640,2017,1,1,31,836
351640,2018,0,0,25,829
351640,2019,0,1,24,895
351650,2012,0,0,1,38
351650,2015,0,0,2,21
351650,2017,0,0,1,16
351660,2013,0,1,2,67
351660,2014,0,0,1,55
351660,2016,0,0,1,65
351660,2017,0,0,3,80
351660,2018,0,0,1,62
351660,2019,0,1,1,61
351670,2012,0,0,6,365
351670,2013,0,0,9,372
351670,2014,0,2,6,345
351670,2015,0,0,10,424
351670,2016,0,1,2,420
351670,2017,1,0,8,424
351670,2018,0,0,6,397
351670,2019,0,0,11,395
351680,2012,0,0,1,26
351680,2015,0,0,2,25
351685,2013,0,0,3,26
351685,2015,0,0,1,30
351685,2016,0,0,2,33
351685,2017,0,0,1,25
351690,2013,0,0,1,83
351690,2016,0,0,4,87
351690,2017,0,0,1,88
351690,2018,0,0,1,101
351700,2013,0,0,3,84
351700,2014,0,0,4,78
351700,2015,0,0,1,93
351700,2017,0,0,1,80
351700,2018,0,0,1,82
351700,2019,0,1,1,77
351710,2013,0,0,1,39
351710,2014,0,0,1,32
351710,2018,0,0,1,29
351720,2012,0,0,1,88
351720,2013,0,0,1,80
351720,2014,0,1,2,80
351720,2015,0,0,1,74
351720,2016,0,0,2,84
351720,2018,0,0,4,84
351730,2012,0,1,3,41
351730,2013,0,0,2,54
351730,2016,0,0,5,35
351730,2017,0,0,1,55
351730,2018,0,0,2,44
351740,2012,0,0,5,283
351740,2013,0,0,8,286
351740,2014,0,0,1,288
351740,2015,0,0,5,306
351740,2016,0,0,1,312
351740,2017,0,1,2,287
351740,2018,0,0,4,284
351740,2019,0,1,6,324
351750,2012,0,0,1,123
351750,2013,0,0,2,123
351750,2014,0,0,4,122
351750,2015,0,0,3,115
351750,2016,0,0,2,113
351750,2017,0,0,1,123
351750,2019,0,0,1,150
351760,2012,0,0,3,125
351760,2013,0,0,6,131
351760,2014,0,0,5,126
351760,2015,0,0,6,119
351760,2016,0,0,6,160
351760,2017,0,0,10,140
351760,2018,0,0,6,152
351760,2019,0,0,6,146
351770,2012,0,0,2,119
351770,2013,0,1,4,131
351770,2014,0,0,4,143
351770,2015,0,0,4,138
351770,2016,1,0,1,135
351770,2017,0,0,1,139
351770,2018,0,0,2,138
351770,2019,0,0,1,140
351780,2012,0,0,2,64
351780,2013,0,0,2,70
351780,2016,0,0,1,76
351780,2017,0,0,3,72
351780,2018,0,0,1,70
351780,2019,0,0,2,78
351790,2012,1,0,0,71
351790,2013,1,1,1,75
351790,2014,0,0,2,70
351790,2015,0,0,2,86
351790,2017,0,0,2,78
351790,2018,0,0,2,71
351790,2019,0,0,1,69
351800,2015,0,0,1,16
351810,2012,0,0,1,39
351810,2013,0,0,1,38
351810,2014,0,1,2,56
351810,2019,0,0,1,38
351820,2012,1,0,3,246
351820,2013,0,0,7,218
351820,2014,0,0,8,247
351820,2015,0,0,9,287
351820,2016,0,0,5,248
351820,2017,0,0,4,239
351820,2018,0,0,4,252
351820,2019,0,0,3,275
351830,2012,0,0,5,187
351830,2013,0,0,2,167
351830,2014,0,0,1,181
351830,2015,0,0,6,191
351830,2016,0,0,3,194
351830,2017,0,0,4,177
351830,2018,0,0,4,196
351830,2019,0,0,2,206
351840,2012,2,0,19,923
351840,2013,0,1,21,891
351840,2014,0,1,14,933
351840,2015,0,0,9,935
351840,2016,0,0,20,1008
351840,2017,0,1,20,952
351840,2018,0,0,14,1017
351840,2019,1,0,18,985
351850,2012,0,0,4,67
351850,2014,0,0,1,74
351850,2015,1,0,2,86
351850,2016,0,0,2,84
351850,2017,0,0,1,67
351850,2019,0,0,3,105
351860,2012,0,1,5,224
351860,2013,0,0,5,176
351860,2014,1,0,5,209
351860,2015,1,0,3,268
351860,2016,0,0,5,205
351860,2017,0,0,5,224
351860,2018,0,0,7,235
351860,2019,0,0,2,246
351870,2012,2,1,92,1898
351870,2013,0,1,98,1897
351870,2014,0,2,83,1956
351870,2015,1,1,76,1937
351870,2016,0,2,60,2097
351870,2017,0,0,82,1993
351870,2018,1,1,76,2024
351870,2019,0,0,79,2052
351880,2012,4,4,261,6951
351880,2013,1,6,263,7012
351880,2014,3,4,286,7347
351880,2015,1,2,257,7369
351880,2016,1,4,255,7738
351880,2017,1,2,243,7661
351880,2018,3,2,275,7991
351880,2019,4,7,244,8090
351885,2012,0,0,1,38
351885,2013,0,0,2,45
351885,2014,0,0,2,48
351885,2016,0,0,4,55
351885,2017,0,0,2,49
351885,2019,0,0,1,58
351890,2012,0,0,3,31
351890,2013,0,0,2,36
351890,2014,0,0,1,39
351890,2015,0,0,1,40
351890,2016,0,0,1,45
351900,2012,0,0,1,50
351900,2013,0,0,2,61
351900,2014,0,0,1,61
351900,2015,0,1,1,54
351900,2016,0,0,1,74
351900,2018,0,0,2,68
351900,2019,0,0,3,63
351905,2012,0,0,2,60
351905,2014,0,0,2,61
351905,2016,0,0,1,54
351905,2018,0,0,3,77
351905,2019,0,0,1,71
351907,2012,0,0,27,1008
351907,2013,1,0,23,1001
351907,2014,0,0,28,1100
351907,2015,1,0,31,1127
351907,2016,0,1,34,1159
351907,2017,0,1,24,1147
351907,2018,0,0,23,1158
351907,2019,1,3,32,1176
351910,2012,0,0,2,73
351910,2013,0,0,4,75
351910,2014,0,0,1,87
351910,2015,0,0,1,81
351910,2017,0,0,1,90
351910,2018,0,0,1,84
351910,2019,0,0,1,88
351920,2013,0,0,1,58
351920,2014,0,0,2,51
351920,2015,0,0,1,43
351920,2017,0,0,1,64
351920,2018,0,0,3,45
351920,2019,0,0,1,56
351925,2013,0,0,3,35
351925,2014,0,0,1,44
351925,2015,0,0,4,38
351925,2018,0,0,1,34
351925,2019,0,0,2,48
351930,2012,1,0,7,188
351930,2013,0,0,3,187
351930,2014,0,0,2,200
351930,2015,0,0,4,175
351930,2016,0,0,4,187
351930,2017,0,0,2,201
351930,2018,0,0,2,177
351930,2019,0,1,8,217
351940,2014,0,0,1,100
351940,2015,0,1,1,92
351940,2016,0,0,2,102
351940,2019,0,0,3,87
351950,2012,0,0,1,66
351950,2013,0,0,2,49
351950,2014,0,0,1,57
351950,2015,0,0,1,49
351950,2017,0,0,2,57
351950,2019,0,0,1,62
351960,2012,0,0,10,414
351960,2013,0,0,8,407
351960,2014,0,0,9,374
351960,2015,0,0,8,416
351960,2016,0,0,12,449
351960,2017,0,0,10,425
351960,2018,1,1,8,482
351960,2019,0,0,8,472
351970,2012,2,0,15,512
351970,2013,0,0,17,477
351970,2014,0,0,18,524
351970,2015,0,0,10,513
351970,2016,1,0,16,557
351970,2017,1,1,13,508
351970,2018,0,0,20,614
351970,2019,0,1,11,552
351980,2012,0,0,1,50
351980,2015,0,0,1,51
351980,2017,0,0,3,51
351980,2018,0,0,2,52
351980,2019,0,0,3,57
351990,2012,0,0,1,68
351990,2013,0,0,1,57
351990,2014,0,0,1,62
351990,2015,0,0,1,59
351990,2017,1,0,1,72
351990,2018,0,0,2,61
352000,2012,0,0,4,154
352000,2013,0,0,3,168
352000,2014,0,0,6,172
352000,2015,0,0,3,160
352000,2016,0,0,1,178
352000,2017,0,0,6,168
352000,2018,0,0,4,188
352010,2012,2,0,1,199
352010,2013,0,0,1,185
352010,2014,0,0,2,205
352010,2015,0,0,6,256
352010,2016,0,0,2,212
352010,2018,0,0,3,206
352010,2019,0,2,3,225
352020,2012,0,0,1,68
352020,2013,0,0,2,58
352020,2014,1,0,2,74
352020,2015,0,0,2,55
352020,2016,0,0,1,70
352020,2018,0,0,2,75
352020,2019,0,0,1,84
352030,2012,0,0,8,207
352030,2013,0,0,4,220
352030,2014,0,0,10,224
352030,2015,0,0,3,256
352030,2016,0,1,4,247
352030,2017,2,0,10,257
352030,2018,0,0,5,272
352030,2019,0,0,1,245
352040,2012,0,0,2,141
352040,2013,0,0,1,132
352040,2014,0,0,4,144
352040,2015,0,0,3,122
352040,2016,0,0,8,158
352040,2017,0,0,5,144
352040,2018,0,0,4,147
352040,2019,1,0,6,182
352042,2012,0,0,1,90
352042,2013,0,0,4,75
352042,2014,0,0,2,95
352042,2015,0,0,1,114
352042,2016,0,0,2,115
352042,2017,0,0,1,125
352042,2018,0,0,1,101
352042,2019,0,1,2,121
352044,2012,0,0,5,164
352044,2013,0,0,3,174
352044,2014,0,1,3,172
352044,2016,0,0,4,180
352044,2018,0,0,2,211
352044,2019,2,0,1,210
352050,2012,0,1,33,1071
352050,2013,0,1,35,1215
352050,2014,0,3,25,1171
352050,2015,0,2,32,1243
352050,2016,1,1,30,1242
352050,2017,0,0,31,1298
352050,2018,0,0,32,1284
352050,2019,0,0,25,1332
352060,2012,0,1,0,42
352060,2014,0,0,2,32
352060,2015,0,0,1,48
352060,2016,0,0,3,57
352060,2017,0,0,1,37
352060,2018,0,0,2,34
352070,2014,0,0,1,40
352070,2015,0,0,1,36
352090,2013,0,0,4,103
352090,2014,0,1,0,117
352090,2016,0,0,3,112
352090,2017,0,2,1,90
352090,2018,0,0,4,101
352090,2019,1,0,5,126
352100,2012,1,0,4,139
352100,2013,0,0,4,129
352100,2014,0,0,3,149
352100,2015,0,0,5,131
352100,2016,0,0,10,156
352100,2017,0,0,4,182
352100,2018,0,0,3,136
352100,2019,1,0,10,188
352110,2012,0,0,2,29
352110,2014,0,0,2,39
352110,2015,0,0,1,39
352110,2017,0,0,1,42
352110,2018,0,0,2,46
352110,2019,0,0,1,48
352115,2014,0,0,1,28
352120,2014,0,0,1,26
352120,2015,0,0,1,35
352120,2016,0,0,1,33
352120,2018,0,0,1,24
352120,2019,0,0,2,28
352130,2012,0,0,3,83
352130,2013,0,0,2,89
352130,2014,0,0,2,80
352130,2017,0,0,2,98
352130,2018,0,0,3,89
352130,2019,0,0,2,110
352140,2012,0,0,3,108
352140,2013,0,0,2,118
352140,2014,0,0,3,127
352140,2016,0,0,1,116
352140,2017,0,0,2,114
352140,2019,0,0,6,163
352150,2012,0,0,1,64
352150,2017,0,0,1,60
352150,2018,0,0,1,67
352160,2012,0,0,1,56
352160,2013,0,0,1,61
352160,2014,0,0,1,58
352160,2017,0,0,2,65
352160,2018,0,0,1,66
352160,2019,0,2,1,76
352170,2012,0,0,5,129
352170,2013,0,0,2,100
352170,2014,0,0,3,124
352170,2015,0,0,5,138
352170,2016,0,0,7,134
352170,2017,0,0,7,123
352170,2018,0,0,6,120
352170,2019,0,1,5,127
352180,2012,0,0,2,180
352180,2013,0,0,4,160
352180,2014,0,0,3,195
352180,2015,0,1,7,176
352180,2016,0,0,9,189
352180,2017,0,0,1,170
352180,2018,1,0,4,189
352180,2019,0,0,3,189
352190,2012,0,0,3,131
352190,2013,0,0,1,130
352190,2014,0,0,2,124
352190,2015,0,0,2,146
352190,2016,0,0,3,152
352190,2017,0,0,3,154
352190,2019,0,0,3,138
352200,2013,0,0,1,19
352200,2014,0,0,1,28
352200,2018,0,0,3,27
352210,2012,0,2,20,753
352210,2013,0,0,14,790
352210,2014,0,0,20,737
352210,2015,0,1,18,824
352210,2016,0,0,16,839
352210,2017,0,0,11,836
352210,2018,0,0,18,909
352210,2019,0,0,23,947
352215,2013,0,0,2,24
352215,2014,0,0,2,39
352215,2015,0,0,3,31
352215,2017,0,0,2,25
352215,2019,0,0,1,29
352220,2012,0,0,44,850
352220,2013,2,2,36,853
352220,2014,3,0,34,913
352220,2015,0,1,30,913
352220,2016,0,0,24,982
352220,2017,0,0,29,964
352220,2018,1,0,28,1015
352220,2019,0,1,35,1034
352230,2012,1,0,30,1041
352230,2013,2,0,29,1081
352230,2014,0,0,12,993
352230,2015,1,1,20,1013
352230,2016,1,0,20,1139
352230,2017,1,2,31,1140
352230,2018,0,3,27,1096
352230,2019,1,0,20,1061
352240,2012,0,1,20,592
352240,2013,0,1,32,624
352240,2014,1,0,21,640
352240,2015,0,2,28,637
352240,2016,0,0,30,698
352240,2017,0,0,11,612
352240,2018,0,1,18,637
352240,2019,0,0,21,687
352250,2012,0,2,48,978
352250,2013,0,1,40,1043
352250,2014,0,0,42,1107
352250,2015,2,1,28,1146
352250,2016,0,1,52,1114
352250,2017,4,3,44,1150
352250,2018,0,5,51,1142
352250,2019,0,1,58,1194
352260,2012,0,0,5,574
352260,2013,0,0,7,631
352260,2014,0,1,2,614
352260,2015,0,0,7,660
352260,2016,0,0,11,644
352260,2017,0,0,19,657
352260,2018,0,0,7,645
352260,2019,0,0,6,629
352265,2012,0,0,1,24
352265,2013,0,0,1,26
352265,2015,0,0,2,28
352265,2019,0,0,2,33
352270,2012,0,0,7,336
352270,2013,0,0,3,366
352270,2014,0,0,7,348
352270,2015,1,0,4,367
352270,2016,0,0,5,368
352270,2017,0,0,6,352
352270,2018,0,0,2,339
352270,2019,0,1,5,402
352280,2012,0,0,1,115
352280,2013,0,0,4,98
352280,2014,0,0,1,126
352280,2015,0,0,1,115
352280,2016,0,0,2,151
352280,2017,0,1,3,124
352280,2018,0,0,2,128
352280,2019,0,0,1,122
352290,2012,0,0,1,100
352290,2015,0,0,2,97
352290,2016,0,0,3,103
352290,2017,0,0,5,97
352290,2019,0,0,4,109
352300,2013,0,0,1,49
352300,2014,0,0,1,32
352300,2015,0,0,1,28
352300,2017,0,0,2,33
352310,2012,0,0,70,1607
352310,2013,0,1,88,1674
352310,2014,0,3,78,1695
352310,2015,0,0,71,1715
352310,2016,1,3,82,1848
352310,2017,1,5,71,1791
352310,2018,2,0,70,1736
352310,2019,1,0,68,1875
352320,2012,0,0,8,332
352320,2013,0,2,11,336
352320,2014,0,0,11,356
352320,2015,0,0,8,386
352320,2016,0,0,11,361
352320,2017,0,0,10,409
352320,2018,0,0,10,427
352320,2019,0,0,8,384
352330,2012,0,0,2,84
352330,2013,0,0,3,85
352330,2014,0,0,3,89
352330,2016,0,0,4,91
352330,2017,0,0,2,104
352330,2018,0,0,2,103
352330,2019,0,0,2,96
352340,2012,1,1,19,623
352340,2013,0,0,19,643
352340,2014,0,1,14,703
352340,2015,0,0,13,682
352340,2016,0,1,19,679
352340,2017,0,1,11,680
352340,2018,0,0,20,793
352340,2019,0,0,20,726
352350,2012,0,1,5,108
352350,2013,0,0,1,98
352350,2014,0,0,2,106
352350,2015,0,0,1,113
352350,2016,0,0,7,140
352350,2017,0,0,1,110
352350,2018,0,0,1,114
352350,2019,0,0,2,124
352360,2012,0,0,1,86
352360,2013,0,0,3,103
352360,2014,1,0,0,99
352360,2016,0,0,4,102
352360,2017,0,0,2,93
352360,2018,0,0,3,99
352360,2019,0,0,5,127
352370,2013,0,0,1,30
352370,2014,0,0,1,45
352370,2015,0,0,1,48
352370,2016,0,0,1,40
352370,2017,0,0,2,45
352380,2012,0,0,2,59
352380,2013,0,0,1,48
352380,2014,0,0,1,62
352380,2016,0,0,3,59
352380,2018,0,0,2,56
352390,2012,0,0,26,1012
352390,2013,0,0,31,1014
352390,2014,0,1,28,1100
352390,2015,0,1,23,1059
352390,2016,0,0,13,1112
352390,2017,0,0,26,1048
352390,2018,1,1,20,1104
352390,2019,0,0,23,1126
352400,2012,0,0,10,183
352400,2013,0,1,6,234
352400,2014,0,0,17,254
352400,2015,0,0,7,230
352400,2016,0,0,8,231
352400,2017,0,1,13,274
352400,2018,0,0,6,216
352400,2019,0,1,16,278
352410,2013,0,0,8,308
352410,2014,0,0,2,278
352410,2015,0,0,6,340
352410,2017,0,0,3,346
352410,2018,0,0,1,307
352410,2019,0,0,6,341
352420,2012,0,0,2,53
352420,2013,0,0,1,42
352420,2014,0,0,1,57
352420,2015,0,0,1,45
352420,2017,0,0,3,64
352420,2019,0,0,2,59
352430,2012,1,0,11,590
352430,2013,0,1,7,541
352430,2014,0,0,8,555
352430,2015,1,0,7,536
352430,2016,1,0,4,563
352430,2017,2,0,8,598
352430,2018,0,1,6,555
352430,2019,0,0,16,650
352440,2012,0,0,39,1365
352440,2013,0,1,32,1369
352440,2014,0,0,33,1327
352440,2015,0,0,33,1451
352440,2016,0,0,32,1430
352440,2017,0,0,34,1533
352440,2018,0,0,26,1498
352440,2019,0,0,25,1535
352450,2012,0,0,2,35
352450,2013,0,0,1,34
352450,2016,0,0,1,33
352450,2019,0,0,1,54
352460,2012,0,0,4,108
352460,2013,0,0,3,126
352460,2014,0,0,3,122
352460,2015,0,0,2,107
352460,2016,0,0,7,131
352460,2017,0,0,3,112
352460,2018,0,0,1,125
352460,2019,0,0,6,104
352470,2012,0,0,7,273
352470,2013,0,0,10,265
352470,2014,0,0,8,263
352470,2015,0,1,7,270
352470,2016,0,0,10,302
352470,2017,1,0,6,287
352470,2018,0,0,2,301
352470,2019,0,0,2,285
352480,2012,0,0,5,391
352480,2013,0,0,4,365
352480,2014,0,0,6,393
352480,2015,0,0,11,404
352480,2016,0,0,6,402
352480,2017,0,0,5,410
352480,2018,0,0,5,426
352480,2019,0,0,3,424
352490,2013,0,0,1,29
352490,2014,0,0,1,24
352490,2017,1,0,3,25
352490,2018,0,0,1,40
352490,2019,0,0,2,40
352500,2012,0,0,15,455
352500,2013,0,0,21,456
352500,2014,0,1,17,431
352500,2015,0,1,28,547
352500,2016,2,0,13,528
352500,2017,4,0,17,514
352500,2018,0,0,20,519
352500,2019,0,0,15,462
352510,2012,1,1,5,276
352510,2013,0,0,3,255
352510,2014,0,0,7,267
352510,2015,0,0,5,249
352510,2016,0,0,9,291
352510,2017,0,0,9,258
352510,2018,0,0,5,257
352510,2019,0,0,5,284
352520,2012,0,0,3,129
352520,2013,0,0,4,146
352520,2014,0,0,10,183
352520,2015,0,0,4,177
352520,2016,0,0,3,202
352520,2017,0,1,2,236
352520,2018,0,0,2,199
352520,2019,0,1,2,238
352530,2012,0,0,14,988
352530,2013,0,1,16,970
352530,2014,0,1,20,1138
352530,2015,0,0,21,1122
352530,2016,0,0,12,1090
352530,2017,1,0,18,1102
352530,2018,0,1,22,1083
352530,2019,0,0,10,1064
352540,2014,0,0,1,17
352540,2015,0,0,1,32
352540,2016,0,0,1,19
352550,2012,0,0,5,98
352550,2013,0,0,2,84
352550,2014,0,0,1,80
352550,2015,0,0,1,90
352550,2016,0,0,2,110
352550,2017,0,0,1,100
352550,2018,0,0,1,99
352560,2012,0,0,1,27
352560,2013,0,0,1,27
352560,2014,0,0,1,25
352560,2015,0,0,2,33
352560,2017,0,0,1,38
352570,2012,0,0,2,247
352570,2013,0,0,1,211
352570,2014,0,0,2,232
352570,2015,0,0,4,216
352570,2016,0,0,1,258
352570,2017,0,0,2,257
352570,2018,0,0,5,235
352570,2019,0,0,6,292
352580,2014,0,0,1,38
352580,2016,0,0,2,47
352580,2017,0,0,2,44
352585,2014,0,0,1,16
352585,2019,0,0,1,17
352590,2012,0,3,54,2540
352590,2013,1,0,52,2614
352590,2014,0,4,62,2636
352590,2015,2,0,54,2659
352590,2016,1,2,44,2702
352590,2017,1,2,61,2770
352590,2018,0,1,45,2850
352590,2019,0,2,43,2996
352600,2012,0,0,3,173
352600,2013,0,0,5,174
352600,2014,0,0,2,160
352600,2015,0,0,2,157
352600,2016,0,0,2,187
352600,2018,0,0,2,178
352600,2019,3,0,2,158
352610,2012,0,1,5,156
