CODMUNRES,ANO,AVG_PM25,MIN_PM25,MAX_PM25,BAIXO_PESO,TOTAL,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS,IDH
350600,2012,11.126616238533138,0.0,101.5999984741211,373,4657,0,2,54,2437,0.801
350600,2013,10.919410142899377,0.0,114.5,385,4701,1,2,66,2570,0.801
350600,2014,12.484921210178003,0.0,564.4000244140625,400,4824,0,2,59,2548,0.801
350600,2015,11.948214304331527,0.0,65.0999984741211,417,4923,0,1,56,2672,0.801
350600,2016,11.484583315548177,0.0,99.4000015258789,357,4532,2,0,47,2601,0.801
350600,2017,11.325656991426216,0.0,91.80000305175781,351,4595,4,1,56,2699,0.801
350600,2018,13.997939562322674,0.0,82.5,348,4525,1,3,40,2680,0.801
350600,2019,14.942837288797483,0.0,98.4000015258789,351,4448,1,2,58,2838,0.801
350610,2012,14.508585167649601,0.0,211.1999969482422,66,907,0,0,11,538,0.78
350610,2013,12.69938187231054,0.0,91.30000305175781,66,821,0,0,8,568,0.78
350610,2014,19.607486318612654,0.0,439.79998779296875,68,901,1,0,11,558,0.78
350610,2015,13.487508580252252,0.0,92.4000015258789,57,930,0,0,12,622,0.78
350610,2016,13.798275873861437,0.0,469.20001220703125,56,885,1,0,8,617,0.78
350610,2017,14.686560992898611,0.0,399.0,75,983,0,0,10,610,0.78
350610,2018,21.09146007600936,0.0,809.5,80,914,1,0,16,585,0.78
350610,2019,21.234024892477407,0.10000000149011612,298.70001220703125,48,897,1,0,2,601,0.78
350620,2012,7.993351815108447,0.0,74.19999694824219,1,42,,,,,0.744
350620,2013,7.881064267644985,0.0,43.400001525878906,3,34,,,,,0.744
350620,2014,8.178077459701157,0.0,54.70000076293945,0,38,,,,,0.744
350620,2015,9.732553331746738,0.0,74.4000015258789,0,37,,,,,0.744
350620,2016,9.089160836362964,0.0,75.0,3,32,,,,,0.744
350620,2017,8.689623961671357,0.0,72.30000305175781,1,26,,,,,0.744
350620,2018,11.552209923712752,0.0,103.0999984741211,6,26,,,,,0.744
350620,2019,12.75569443749264,0.0,87.5,2,34,0,0,1,19,0.744
350630,2012,8.379944867831234,0.0,104.0999984741211,6,121,,,,,0.734
350630,2013,8.089636250430374,0.0,55.099998474121094,12,121,0,0,1,115,0.734
350630,2014,8.826954724101046,0.0,45.70000076293945,12,119,0,0,2,94,0.734
350630,2015,9.73175583711336,0.0,103.5999984741211,12,144,0,0,2,104,0.734
350630,2016,9.486494070707584,0.0,91.69999694824219,9,122,0,0,1,118,0.734
350630,2017,9.404851002746462,0.0,131.8000030517578,11,144,0,0,3,114,0.734
350630,2018,10.986758624048068,0.0,170.3000030517578,8,130,0,0,1,99,0.734
350630,2019,10.643459922171678,0.0,78.4000015258789,14,146,0,0,1,90,0.734
350635,2012,26.262295053986822,0.0,139.39999389648438,53,934,0,0,14,247,0.73
350635,2013,24.601232886967594,0.5,188.0,58,880,0,0,18,245,0.73
350635,2014,26.875547940171746,0.0,125.19999694824219,52,942,1,0,7,268,0.73
350635,2015,27.75945207525606,0.8999999761581421,136.0,61,967,0,0,10,296,0.73
350635,2016,25.038661180608624,0.0,139.0,61,1005,1,0,13,287,0.73
350635,2017,23.080958889654443,0.10000000149011612,124.19999694824219,74,1023,0,1,16,319,0.73
350635,2018,31.217534272801387,1.100000023841858,193.1999969482422,77,1028,0,0,14,300,0.73
350635,2019,23.796570633388598,0.10000000149011612,163.1999969482422,52,929,0,0,12,330,0.73
350640,2012,8.937075556496614,0.0,97.30000305175781,7,75,0,0,1,65,0.768
350640,2013,8.730200410635824,0.0,72.5,3,72,0,0,1,50,0.768
350640,2014,9.032249147133019,0.0,60.70000076293945,6,92,0,0,2,57,0.768
350640,2015,10.399999978896346,0.0,73.69999694824219,10,99,,,,,0.768
350640,2016,9.640699296673903,0.0,78.5,6,68,,,,,0.768
350640,2017,9.27902438316611,0.0,103.5,1,70,0,0,2,60,0.768
350640,2018,13.14096553618538,0.0,345.20001220703125,1,69,,,,,0.768
350640,2019,12.388105111683553,0.0,85.0,5,81,0,0,1,65,0.768
350650,2012,9.097995854625845,0.0,92.5999984741211,78,1406,0,0,6,703,0.78
350650,2013,8.767172410385362,0.0,64.30000305175781,122,1419,1,0,16,685,0.78
350650,2014,9.152344837784767,0.0,60.79999923706055,105,1501,0,0,18,735,0.78
350650,2015,10.449724878208837,0.0,70.69999694824219,108,1500,0,1,17,768,0.78
350650,2016,9.665596649638232,0.0,77.0,109,1337,0,0,25,813,0.78
350650,2017,9.390605439275772,0.0,118.4000015258789,95,1467,0,0,22,843,0.78
350650,2018,13.947520653817278,0.0,464.1000061035156,110,1476,0,0,22,807,0.78
350650,2019,13.148824329651573,0.0,96.0999984741211,94,1366,0,0,18,867,0.78
350660,2012,26.88722677923271,0.0,129.8000030517578,34,375,0,0,10,178,0.712
350660,2013,25.210753466214424,0.10000000149011612,222.89999389648438,38,352,0,0,7,191,0.712
350660,2014,26.443630146944564,0.0,157.10000610351562,32,396,0,0,4,194,0.712
350660,2015,27.544726030222357,1.399999976158142,134.6999969482422,22,333,0,0,10,199,0.712
350660,2016,26.2943306364516,0.0,175.89999389648438,22,382,0,0,1,198,0.712
350660,2017,24.131917776907347,0.10000000149011612,141.89999389648438,31,387,0,0,6,197,0.712
350660,2018,27.228571459650993,0.0,136.39999389648438,27,362,0,0,4,201,0.712
350660,2019,20.718406575875214,0.10000000149011612,103.5999984741211,24,391,0,0,4,189,0.712
350670,2012,15.02762885345114,0.0,314.5,20,191,0,0,4,76,0.681
350670,2013,14.34186685369104,0.0,121.4000015258789,14,191,0,0,3,104,0.681
350670,2014,16.614285721064924,0.0,680.7000122070312,15,212,0,0,1,103,0.681
350670,2015,14.032578876035082,0.0,65.0999984741211,16,172,0,0,5,107,0.681
350670,2016,13.142541451400238,0.0,74.9000015258789,15,152,0,0,1,95,0.681
350670,2017,14.06786454822186,0.0,271.8999938964844,22,170,0,0,3,96,0.681
350670,2018,15.437276446681977,0.0,131.39999389648438,10,163,0,0,2,84,0.681
350670,2019,17.52795549344287,0.0,142.5,16,169,0,0,3,120,0.681
350680,2012,14.221917809755222,0.0,285.79998779296875,15,158,,,,,0.742
350680,2013,13.962097318762577,0.0,130.39999389648438,20,156,0,0,1,90,0.742
350680,2014,15.599931391062153,0.0,759.0,16,166,0,0,1,94,0.742
350680,2015,13.694863017189176,0.0,64.0,9,137,,,,,0.742
350680,2016,12.910949417104014,0.0,75.30000305175781,13,138,0,0,5,91,0.742
350680,2017,13.449344361071097,0.0,133.5,11,120,0,0,4,66,0.742
350680,2018,15.407840425827562,0.0,91.5999984741211,19,148,0,0,4,85,0.742
350680,2019,18.838002758211715,0.0,112.5,11,125,0,0,1,93,0.742
350690,2012,12.702529052558901,0.0,518.7999877929688,9,124,0,0,4,66,0.705
350690,2013,11.657397269906655,0.0,82.0999984741211,6,121,,,,,0.705
350690,2014,12.194440638693784,0.0,91.5,12,112,0,0,3,56,0.705
350690,2015,13.35709389993146,0.0,48.400001525878906,9,135,,,,,0.705
350690,2016,12.497853190011224,0.0,72.5999984741211,5,114,0,0,1,80,0.705
350690,2017,13.10992419903008,0.0,73.80000305175781,6,130,,,,,0.705
350690,2018,14.041758240456437,0.0,74.4000015258789,13,145,0,0,3,72,0.705
350690,2019,12.396935927741291,0.0,72.0,11,121,0,0,3,65,0.705
350700,2012,21.473907099705944,0.0,138.3000030517578,45,774,0,1,10,327,0.78
350700,2013,21.329178116593052,0.0,296.1000061035156,60,796,0,0,7,283,0.78
350700,2014,21.719945203918886,0.0,393.6000061035156,55,843,0,0,12,336,0.78
350700,2015,22.58589041031489,0.0,117.19999694824219,62,832,0,0,7,313,0.78
350700,2016,21.893328749991063,0.0,121.0,67,787,1,0,11,323,0.78
350700,2017,22.524365162938405,0.0,129.6999969482422,58,790,0,1,8,334,0.78
350700,2018,24.091758212258856,0.0,168.6999969482422,65,827,0,0,7,310,0.78
350700,2019,20.816735234413045,0.0,107.0,47,743,0,1,11,347,0.78
350710,2012,41.45539614541934,1.5,172.5,23,282,0,0,5,127,0.713
350710,2013,40.38993154519225,2.200000047683716,588.5,22,295,0,0,1,126,0.713
350710,2014,39.79513694350034,0.0,208.0,19,301,0,0,3,122,0.713
350710,2015,41.65232875232827,3.0999999046325684,172.39999389648438,29,320,0,0,5,129,0.713
350710,2016,38.83900270574406,1.2000000476837158,186.6999969482422,21,319,0,0,4,150,0.713
350710,2017,39.722123279131644,0.10000000149011612,219.8000030517578,24,323,0,0,4,144,0.713
350710,2018,33.020741715208516,0.0,222.39999389648438,25,311,0,0,1,111,0.713
350710,2019,26.070013746557734,0.0,130.8000030517578,26,311,0,0,4,141,0.713
350715,2012,6.839124493754473,0.0,88.4000015258789,3,57,0,0,1,30,0.66
350715,2013,6.8376632257169465,0.0,91.0,6,70,0,0,2,21,0.66
350715,2014,7.4568197403953365,0.0,51.29999923706055,3,76,0,0,2,19,0.66
350715,2015,7.732669876028024,0.0,42.29999923706055,6,81,,,,,0.66
350715,2016,7.828710144486449,0.0,43.5,9,67,0,0,1,22,0.66
350715,2017,8.089057122982132,0.0,46.599998474121094,0,64,,,,,0.66
350715,2018,8.351306750694036,0.0,51.79999923706055,3,54,0,0,1,26,0.66
350715,2019,7.344365197936665,0.0,37.400001525878906,6,62,0,1,0,24,0.66
350720,2012,8.235412333958362,0.0,133.8000030517578,2,17,,,,,0.746
350720,2013,8.466850438589766,0.0,185.39999389648438,0,5,,,,,0.746
350720,2014,8.650929122194084,0.0,71.30000305175781,0,16,,,,,0.746
350720,2015,10.311522643548145,0.0,182.6999969482422,0,11,,,,,0.746
350720,2016,9.841415566533867,0.0,144.10000610351562,0,7,,,,,0.746
350720,2017,8.822392216960022,0.0,49.400001525878906,0,12,,,,,0.746
350720,2018,10.716712690529656,0.0,93.69999694824219,0,16,,,,,0.746
350720,2019,11.503491588342706,0.0,211.5,0,12,,,,,0.746
350730,2012,13.018630141698539,0.0,260.6000061035156,7,74,0,0,3,32,0.754
350730,2013,12.598286477173534,0.0,134.8000030517578,2,61,,,,,0.754
350730,2014,14.362825766502176,0.0,717.7999877929688,7,50,,,,,0.754
350730,2015,13.312260278916522,0.0,70.5999984741211,3,58,0,0,3,45,0.754
350730,2016,12.61300139661935,0.0,122.30000305175781,2,53,0,1,0,26,0.754
350730,2017,12.691586218049814,0.0,100.19999694824219,1,63,,,,,0.754
350730,2018,14.951581879404912,0.0,110.0,5,54,0,1,2,37,0.754
350730,2019,18.45839112432836,0.0,130.10000610351562,7,65,0,0,3,32,0.754
350740,2012,11.768849056961207,0.0,82.30000305175781,14,160,0,0,2,110,0.73
350740,2013,11.289263588693622,0.0,94.69999694824219,9,144,0,1,0,99,0.73
350740,2014,13.096494844100114,0.0,400.70001220703125,15,164,0,0,2,148,0.73
350740,2015,12.167398773599096,0.0,72.5,5,139,,,,,0.73
350740,2016,11.481774073747282,0.0,73.4000015258789,8,149,0,0,2,122,0.73
350740,2017,11.565259517853029,0.0,138.10000610351562,8,161,,,,,0.73
350740,2018,14.273829180962784,0.0,132.6999969482422,9,141,0,1,2,119,0.73
350740,2019,15.53975070522804,0.0,111.30000305175781,7,134,1,0,0,146,0.73
350745,2012,10.4896148730177,0.0,195.8000030517578,1,30,,,,,0.705
350745,2013,10.090466390957925,0.0,102.0999984741211,1,30,,,,,0.705
350745,2014,10.993552822609455,0.0,250.0,0,40,,,,,0.705
350745,2015,11.342278662749408,0.0,59.099998474121094,4,45,,,,,0.705
350745,2016,10.89923559110081,0.0,184.5,1,30,,,,,0.705
350745,2017,10.899999996691035,0.0,91.5999984741211,1,41,,,,,0.705
350745,2018,12.067170337344018,0.0,55.0,3,28,,,,,0.705
350745,2019,12.857777741416875,0.0,88.9000015258789,2,22,,,,,0.705
350750,2012,12.564021883218992,0.0,547.0999755859375,124,1668,0,0,16,879,0.8
350750,2013,11.345030847020228,0.0,84.0999984741211,137,1622,2,0,15,946,0.8
350750,2014,11.917570363584453,0.0,102.0,150,1836,0,0,9,869,0.8
350750,2015,13.038039752515193,0.0,52.0,156,1853,0,1,25,1009,0.8
350750,2016,12.203611092616079,0.0,96.69999694824219,145,1688,0,1,20,1044,0.8
350750,2017,12.636093854251156,0.0,68.9000015258789,131,1671,2,1,21,1023,0.8
350750,2018,12.80796703822133,0.0,92.30000305175781,149,1788,0,0,27,1070,0.8
350750,2019,13.1651325019874,0.0,86.9000015258789,148,1686,0,1,22,1087,0.8
350760,2012,33.76038251263522,1.0,139.89999389648438,161,2065,0,2,17,1135,0.776
350760,2013,33.14897263964561,1.2999999523162842,414.20001220703125,156,1995,0,0,10,1100,0.776
350760,2014,32.70397257568085,0.0,177.5,168,2149,1,1,25,1126,0.776
350760,2015,34.563904077794454,1.899999976158142,140.0,170,2208,0,0,29,1138,0.776
350760,2016,32.64651636628668,0.699999988079071,155.8000030517578,168,2125,1,0,17,1269,0.776
350760,2017,33.20767125479163,0.0,232.6999969482422,184,2168,0,2,17,1142,0.776
350760,2018,28.06043952928631,0.0,251.0,175,2203,1,0,14,1245,0.776
350760,2019,20.579281751498662,0.0,106.0,167,2070,0,0,21,1250,0.776
350770,2012,9.073047673730045,0.0,96.0,12,63,0,0,1,34,0.737
350770,2013,8.905375600117884,0.0,70.0999984741211,5,64,,,,,0.737
350770,2014,9.198552712151136,0.0,62.099998474121094,7,74,,,,,0.737
350770,2015,10.565429556646297,0.0,71.9000015258789,6,64,,,,,0.737
350770,2016,9.820725761993483,0.0,78.5999984741211,7,61,0,0,1,29,0.737
350770,2017,9.393802233279,0.0,99.69999694824219,3,73,,,,,0.737
350770,2018,13.26041383201706,0.0,396.20001220703125,2,74,,,,,0.737
350770,2019,12.117842315926756,0.0,82.9000015258789,4,65,,,,,0.737
350775,2012,8.951347609445113,0.0,100.5999984741211,1,34,0,0,1,22,0.71
350775,2013,8.628137922811097,0.0,36.0,1,25,,,,,0.71
350775,2014,9.444168386159475,0.0,69.69999694824219,0,22,,,,,0.71
350775,2015,10.371958753297625,0.0,70.5,3,37,0,0,2,21,0.71
350775,2016,9.770460894919266,0.0,76.30000305175781,4,31,,,,,0.71
350775,2017,9.499305535806343,0.0,101.19999694824219,1,35,0,0,1,25,0.71
350775,2018,13.906060609987042,0.0,427.5,1,23,,,,,0.71
350775,2019,14.088674037670973,0.0,110.0999984741211,2,27,,,,,0.71
350780,2012,13.535189020480077,0.0,240.1999969482422,25,286,0,0,3,160,0.755
350780,2013,12.282704183804965,0.0,125.69999694824219,23,277,0,0,2,115,0.755
350780,2014,17.35793806836265,0.0,519.0999755859375,19,301,0,0,1,142,0.755
350780,2015,12.997873802570977,0.0,132.5,23,273,0,0,5,153,0.755
350780,2016,13.291878877665287,0.0,622.7999877929688,17,282,0,0,5,165,0.755
350780,2017,13.323878532492802,0.0,237.5,21,320,0,0,3,145,0.755
350780,2018,17.655785128679486,0.0,258.6000061035156,26,324,0,0,10,158,0.755
350780,2019,18.472752424206888,0.0,89.80000305175781,25,301,0,0,4,184,0.755
350790,2012,15.397262156483942,0.0,445.20001220703125,25,307,0,0,5,168,0.74
350790,2013,14.933036343034324,0.0,107.4000015258789,34,291,0,0,4,139,0.74
350790,2014,15.664471899582116,0.0,478.79998779296875,16,276,0,0,5,165,0.74
350790,2015,14.643356163753834,0.0,64.80000305175781,25,322,0,0,8,180,0.74
350790,2016,13.864937766850572,0.0,122.9000015258789,20,287,0,0,2,164,0.74
350790,2017,14.484435267777236,0.0,147.5,28,268,0,0,2,168,0.74
350790,2018,15.813617609636,0.0,376.6000061035156,35,329,0,0,3,158,0.74
350790,2019,16.317294299976595,0.0,377.20001220703125,25,297,0,0,4,164,0.74
350800,2012,6.943365257707324,0.0,66.5,27,323,0,0,4,125,0.667
350800,2013,6.992455418360904,0.0,37.29999923706055,23,288,1,0,5,120,0.667
350800,2014,7.732738510991256,0.0,61.29999923706055,24,295,0,0,6,124,0.667
350800,2015,8.325326014220632,0.0,43.70000076293945,29,315,0,0,6,135,0.667
350800,2016,7.9687977786938955,0.0,58.0,20,299,0,0,2,134,0.667
350800,2017,8.557192020513071,0.0,54.599998474121094,17,299,0,1,3,147,0.667
350800,2018,8.815543324380416,0.0,43.099998474121094,21,336,0,0,3,139,0.667
350800,2019,7.5019607745131855,0.0,41.20000076293945,22,289,0,0,12,134,0.667
350810,2012,8.951347609445113,0.0,100.5999984741211,22,228,0,0,4,121,0.763
350810,2013,8.628137922811097,0.0,36.0,19,214,0,0,1,124,0.763
350810,2014,9.444168386159475,0.0,69.69999694824219,13,215,0,0,1,128,0.763
350810,2015,10.371958753297625,0.0,70.5,10,213,0,0,2,126,0.763
350810,2016,9.770460894919266,0.0,76.30000305175781,11,177,0,1,1,165,0.763
350810,2017,9.499305535806343,0.0,101.19999694824219,14,176,0,0,1,139,0.763
350810,2018,13.906060609987042,0.0,427.5,20,203,0,0,4,154,0.763
350810,2019,14.088674037670973,0.0,110.0999984741211,16,200,0,0,2,156,0.763
350820,2012,10.567193944002033,0.0,285.8999938964844,3,37,,,,,0.735
350820,2013,9.09536973848867,0.0,70.5,7,48,,,,,0.735
350820,2014,15.999723976566678,0.0,867.5999755859375,7,47,,,,,0.735
350820,2015,11.045116935437738,0.0,116.0999984741211,7,53,0,0,3,36,0.735
350820,2016,11.391931031711144,0.0,432.8999938964844,8,53,,,,,0.735
350820,2017,11.807734784855409,0.0,304.79998779296875,4,41,,,,,0.735
350820,2018,15.735950415671775,0.0,317.8999938964844,5,44,,,,,0.735
350820,2019,15.91894884032415,0.10000000149011612,181.6999969482422,6,46,,,,,0.735
350830,2012,10.292827590138748,0.0,78.5999984741211,7,71,0,0,3,46,0.694
350830,2013,10.058928569589465,0.0,82.5,3,66,,,,,0.694
350830,2014,11.425994526625539,0.0,398.70001220703125,4,60,0,0,2,36,0.694
350830,2015,11.384203304055628,0.0,117.80000305175781,2,48,0,0,2,25,0.694
350830,2016,10.999722238355833,0.0,84.5,3,54,,,,,0.694
350830,2017,10.788788936330992,0.0,128.60000610351562,6,59,,,,,0.694
350830,2018,12.903988996728168,0.0,131.39999389648438,4,58,1,0,1,42,0.694
350830,2019,12.063370452389577,0.0,82.0999984741211,3,54,,,,,0.694
350840,2012,28.48968583282307,0.30000001192092896,175.60000610351562,66,716,0,0,6,200,0.738
350840,2013,28.373219126912012,0.4000000059604645,338.29998779296875,42,647,0,0,11,240,0.738
350840,2014,28.702534276104135,0.0,384.20001220703125,53,711,0,0,11,276,0.738
350840,2015,29.61575342245298,1.0,141.89999389648438,67,809,1,0,11,234,0.738
350840,2016,28.330396172687248,0.20000000298023224,148.39999389648438,64,779,0,0,9,233,0.738
350840,2017,29.517945226047136,0.0,235.1999969482422,68,768,1,0,12,249,0.738
350840,2018,32.661538491537286,0.0,322.20001220703125,54,750,0,0,8,253,0.738
350840,2019,25.88392855269978,0.0,132.8000030517578,49,704,0,0,14,274,0.738
350850,2012,19.278028737429803,0.0,107.5,85,1298,1,1,14,545,0.788
350850,2013,18.170370360537444,0.0,149.6999969482422,89,1225,0,0,14,531,0.788
350850,2014,19.265342472488545,0.0,195.6999969482422,99,1274,0,0,13,556,0.788
350850,2015,19.84612748897529,0.10000000149011612,85.69999694824219,97,1310,0,0,11,595,0.788
350850,2016,19.74675325205981,0.0,111.9000015258789,93,1162,0,1,9,601,0.788
350850,2017,18.324123708253463,0.0,86.30000305175781,91,1244,1,0,11,609,0.788
350850,2018,19.944093428521448,0.0,88.80000305175781,95,1290,0,0,11,595,0.788
350850,2019,16.11284531321562,0.0,65.80000305175781,84,1219,0,0,18,649,0.788
350860,2012,10.13615121471206,0.0,75.0999984741211,36,412,1,0,1,229,0.764
350860,2013,9.730848856146908,0.0,73.0999984741211,37,405,0,0,4,218,0.764
350860,2014,11.678610723532296,0.0,289.3999938964844,29,348,0,0,2,239,0.764
350860,2015,10.911454055683153,0.0,47.599998474121094,19,381,0,1,4,242,0.764
350860,2016,11.598765435675862,0.0,71.0,23,384,0,0,5,230,0.764
350860,2017,11.104416838061036,0.0,124.9000015258789,44,399,0,0,7,231,0.764
350860,2018,13.02682253770643,0.0,127.80000305175781,31,412,0,0,5,236,0.764
350860,2019,10.75682138709244,0.0,53.20000076293945,30,376,0,0,7,252,0.764
350870,2012,9.701172427853633,0.0,108.80000305175781,16,185,0,0,3,161,0.72
350870,2013,9.314098145918305,0.0,70.0,5,172,0,0,1,120,0.72
350870,2014,10.769703233911507,0.0,185.6999969482422,8,173,0,0,1,121,0.72
350870,2015,10.576272364341984,0.0,97.30000305175781,8,199,0,0,1,135,0.72
350870,2016,11.151833922243242,0.0,276.70001220703125,11,188,,,,,0.72
350870,2017,10.548302160035135,0.0,236.3000030517578,14,204,0,1,2,134,0.72
350870,2018,12.669156305698026,0.0,53.29999923706055,12,208,0,0,2,124,0.72
350870,2019,11.826153844407388,0.0,84.69999694824219,18,199,0,0,2,143,0.72
350880,2012,9.6200966901964,0.0,66.80000305175781,24,251,0,0,2,152,0.742
350880,2013,9.489553272114792,0.0,32.0,15,242,0,0,4,151,0.742
350880,2014,10.860701999307212,0.0,190.10000610351562,17,199,1,0,0,136,0.742
350880,2015,11.207206581981934,0.0,69.5999984741211,9,226,,,,,0.742
350880,2016,10.85697433589793,0.0,106.0999984741211,16,213,0,0,2,126,0.742
350880,2017,10.52499998869617,0.0,101.5,18,221,,,,,0.742
350880,2018,13.720357620445537,0.0,117.5999984741211,16,227,0,0,4,155,0.742
350880,2019,13.177115129666008,0.0,88.0,15,239,0,0,2,158,0.742
350890,2012,7.419273741480858,0.0,59.599998474121094,5,42,,,,,0.729
350890,2013,7.645988935777302,0.0,66.80000305175781,1,47,,,,,0.729
350890,2014,8.155762589388136,0.0,55.70000076293945,2,48,0,0,1,22,0.729
350890,2015,9.525447061585142,0.0,87.80000305175781,2,33,,,,,0.729
350890,2016,9.087623064774291,0.0,69.4000015258789,0,28,,,,,0.729
350890,2017,8.277529659798656,0.0,46.5,1,41,,,,,0.729
350890,2018,11.093213304990794,0.0,83.69999694824219,4,42,0,0,1,24,0.729
350890,2019,11.396218488029405,0.10000000149011612,101.0,3,38,,,,,0.729
350900,2012,56.46461751991934,2.5,244.89999389648438,112,1283,0,0,10,476,0.781
350900,2013,54.8669177102716,3.5,904.7000122070312,108,1310,0,0,19,493,0.781
350900,2014,53.83938356866575,0.0,290.3999938964844,110,1364,2,0,17,520,0.781
350900,2015,55.72130136457208,4.0,237.5,125,1391,0,0,19,501,0.781
350900,2016,51.26762292578898,1.899999976158142,273.8999938964844,102,1387,0,0,11,506,0.781
350900,2017,53.07164387480955,0.10000000149011612,313.5,101,1426,0,0,11,507,0.781
350900,2018,43.6028845920381,0.0,296.0,119,1382,0,0,9,503,0.781
350900,2019,34.46359897260605,0.10000000149011612,182.60000610351562,91,1348,0,0,7,518,0.781
350910,2012,6.200845076794356,0.0,50.20000076293945,3,35,0,0,1,36,0.697
350910,2013,6.210215434447562,0.0,32.29999923706055,0,40,,,,,0.697
350910,2014,6.880820011004257,0.0,60.5,2,42,0,0,2,39,0.697
350910,2015,8.39344376234596,0.0,68.69999694824219,3,35,,,,,0.697
350910,2016,7.909537359154734,0.0,57.099998474121094,5,49,,,,,0.697
