CODMUNRES,ANO,BAIXO_PESO,TOTAL
352700,2018,5,73
352700,2019,2,71
352710,2012,87,957
352710,2013,87,932
352710,2014,78,943
352710,2015,65,895
352710,2016,81,886
352710,2017,88,908
352710,2018,77,986
352710,2019,73,879
352720,2012,102,1194
352720,2013,100,1204
352720,2014,97,1178
352720,2015,87,1248
352720,2016,72,1198
352720,2017,81,1225
352720,2018,97,1209
352720,2019,103,1066
352725,2012,1,26
352725,2013,1,18
352725,2014,2,28
352725,2015,2,23
352725,2016,2,22
352725,2017,0,21
352725,2018,1,20
352725,2019,2,13
352730,2012,46,702
352730,2013,45,684
352730,2014,42,730
352730,2015,58,741
352730,2016,49,741
352730,2017,48,794
352730,2018,52,767
352730,2019,51,796
352740,2012,15,200
352740,2013,9,207
352740,2014,19,205
352740,2015,11,181
352740,2016,16,191
352740,2017,12,166
352740,2018,15,190
352740,2019,9,197
352750,2012,1,24
352750,2013,1,22
352750,2014,3,23
352750,2015,1,26
352750,2016,3,27
352750,2017,0,24
352750,2018,0,26
352750,2019,1,25
352760,2012,15,178
352760,2013,12,163
352760,2014,13,168
352760,2015,17,190
352760,2016,13,129
352760,2017,11,179
352760,2018,12,160
352760,2019,7,152
352770,2012,7,73
352770,2013,7,73
352770,2014,2,84
352770,2015,7,79
352770,2016,1,55
352770,2017,7,64
352770,2018,4,67
352770,2019,6,54
352780,2012,5,49
352780,2013,3,52
352780,2014,4,62
352780,2015,5,56
352780,2016,3,57
352780,2017,5,64
352780,2018,7,54
352780,2019,3,43
352790,2012,3,30
352790,2013,0,35
352790,2014,1,39
352790,2015,2,22
352790,2016,3,29
352790,2017,2,28
352790,2018,3,35
352790,2019,4,34
352800,2012,17,216
352800,2013,12,217
352800,2014,15,216
352800,2015,12,201
352800,2016,11,195
352800,2017,15,185
352800,2018,10,188
352800,2019,13,196
352810,2012,8,74
352810,2013,10,80
352810,2014,1,69
352810,2015,5,88
352810,2016,11,78
352810,2017,3,70
352810,2018,4,81
352810,2019,5,79
352820,2012,2,31
352820,2013,1,26
352820,2014,0,22
352820,2015,1,32
352820,2016,5,37
352820,2017,2,24
352820,2018,2,38
352820,2019,4,37
352830,2012,1,33
352830,2013,0,36
352830,2014,2,39
352830,2015,1,38
352830,2016,2,30
352830,2017,1,29
352830,2018,1,29
352830,2019,2,29
352840,2012,52,704
352840,2013,44,671
352840,2014,42,696
352840,2015,60,716
352840,2016,51,619
352840,2017,48,652
352840,2018,45,635
352840,2019,59,671
352850,2012,80,1092
352850,2013,91,1135
352850,2014,91,1137
352850,2015,113,1143
352850,2016,80,1036
352850,2017,77,1008
352850,2018,82,1104
352850,2019,74,994
352860,2012,6,107
352860,2013,3,104
352860,2014,2,83
352860,2015,9,96
352860,2016,6,92
352860,2017,8,107
352860,2018,11,95
352860,2019,8,115
352870,2012,4,40
352870,2013,2,33
352870,2014,4,35
352870,2015,3,35
352870,2016,3,33
352870,2017,2,38
352870,2018,1,32
352870,2019,2,39
352880,2012,10,172
352880,2013,12,154
352880,2014,14,178
352880,2015,12,188
352880,2016,9,141
352880,2017,8,157
352880,2018,15,165
352880,2019,11,142
352885,2012,1,24
352885,2013,5,26
352885,2014,4,30
352885,2015,3,29
352885,2016,1,33
352885,2017,1,27
352885,2018,1,40
352885,2019,0,31
352890,2012,3,29
352890,2013,3,41
352890,2014,1,46
352890,2015,1,38
352890,2016,4,38
352890,2017,3,35
352890,2018,0,34
352890,2019,5,43
352900,2012,258,2896
352900,2013,247,2915
352900,2014,223,2846
352900,2015,227,2950
352900,2016,262,2905
352900,2017,273,3078
352900,2018,254,3024
352900,2019,234,2955
352910,2012,1,23
352910,2013,1,20
352910,2014,2,24
352910,2015,0,20
352910,2016,0,15
352910,2017,1,13
352910,2018,2,15
352910,2019,1,14
352920,2012,26,274
352920,2013,22,292
352920,2014,18,301
352920,2015,32,304
352920,2016,19,268
352920,2017,18,264
352920,2018,21,298
352920,2019,28,306
352930,2012,88,1050
352930,2013,85,1022
352930,2014,89,1022
352930,2015,104,1093
352930,2016,65,868
352930,2017,72,983
352930,2018,65,924
352930,2019,76,908
352940,2012,500,5747
352940,2013,494,5653
352940,2014,467,5667
352940,2015,492,5870
352940,2016,422,5782
352940,2017,422,5611
352940,2018,454,5388
352940,2019,425,4995
352950,2012,2,48
352950,2013,5,47
352950,2014,8,59
352950,2015,6,59
352950,2016,2,64
352950,2017,8,77
352950,2018,4,67
352950,2019,8,82
352960,2012,1,42
352960,2013,4,30
352960,2014,3,48
352960,2015,3,46
352960,2016,2,31
352960,2017,5,50
352960,2018,1,26
352960,2019,4,35
352965,2012,2,21
352965,2013,2,22
352965,2014,1,20
352965,2015,4,26
352965,2016,0,29
352965,2017,5,27
352965,2018,2,23
352965,2019,2,32
352970,2012,17,250
352970,2013,33,262
352970,2014,24,274
352970,2015,27,260
352970,2016,15,216
352970,2017,28,260
352970,2018,17,261
352970,2019,17,219
352980,2012,10,154
352980,2013,15,152
352980,2014,14,147
352980,2015,8,150
352980,2016,8,117
352980,2017,11,132
352980,2018,13,152
352980,2019,9,152
352990,2012,24,314
352990,2013,15,281
352990,2014,20,299
352990,2015,19,319
352990,2016,23,311
352990,2017,23,298
352990,2018,20,292
352990,2019,12,299
353000,2012,2,26
353000,2013,2,23
353000,2014,3,35
353000,2015,1,25
353000,2016,6,28
353000,2017,2,30
353000,2018,2,36
353000,2019,2,24
353010,2012,22,338
353010,2013,15,320
353010,2014,14,305
353010,2015,17,290
353010,2016,18,281
353010,2017,13,263
353010,2018,17,275
353010,2019,13,235
353020,2012,22,235
353020,2013,9,198
353020,2014,15,234
353020,2015,15,190
353020,2016,17,179
353020,2017,15,178
353020,2018,12,181
353020,2019,18,170
353030,2012,54,679
353030,2013,63,664
353030,2014,48,741
353030,2015,57,735
353030,2016,66,695
353030,2017,49,708
353030,2018,51,764
353030,2019,53,707
353040,2012,5,41
353040,2013,7,53
353040,2014,5,39
353040,2015,2,50
353040,2016,5,50
353040,2017,1,55
353040,2018,12,61
353040,2019,2,60
353050,2012,43,782
353050,2013,54,782
353050,2014,53,871
353050,2015,58,828
353050,2016,55,772
353050,2017,56,775
353050,2018,46,777
353050,2019,55,739
353060,2012,582,6194
353060,2013,512,5931
353060,2014,507,6054
353060,2015,516,6383
353060,2016,484,6114
353060,2017,506,6165
353060,2018,551,6351
353060,2019,520,6227
353070,2012,152,1884
353070,2013,141,1847
353070,2014,148,1899
353070,2015,137,1884
353070,2016,164,1840
353070,2017,142,1922
353070,2018,164,1922
353070,2019,134,1871
353080,2012,93,1127
353080,2013,107,1137
353080,2014,86,1132
353080,2015,95,1223
353080,2016,97,1070
353080,2017,71,1029
353080,2018,68,1026
353080,2019,93,1021
353090,2012,2,52
353090,2013,6,61
353090,2014,1,44
353090,2015,2,62
353090,2016,1,47
353090,2017,3,47
353090,2018,5,56
353090,2019,1,48
353100,2012,2,24
353100,2013,4,30
353100,2014,1,27
353100,2015,1,25
353100,2016,0,24
353100,2017,3,27
353100,2018,2,32
353100,2019,1,21
353110,2012,49,671
353110,2013,42,634
353110,2014,49,666
353110,2015,52,679
353110,2016,47,700
353110,2017,56,689
353110,2018,48,761
353110,2019,65,703
353120,2012,3,48
353120,2013,5,73
353120,2014,3,73
353120,2015,6,80
353120,2016,2,52
353120,2017,7,81
353120,2018,5,55
353120,2019,8,86
353130,2012,28,482
353130,2013,33,523
353130,2014,36,551
353130,2015,37,522
353130,2016,32,504
353130,2017,44,481
353130,2018,32,510
353130,2019,40,564
353140,2012,16,217
353140,2013,15,206
353140,2014,25,250
353140,2015,16,213
353140,2016,21,231
353140,2017,22,220
353140,2018,16,245
353140,2019,13,237
353150,2012,18,246
353150,2013,16,204
353150,2014,15,227
353150,2015,20,231
353150,2016,16,206
353150,2017,26,221
353150,2018,21,206
353150,2019,20,211
353160,2012,2,43
353160,2013,2,50
353160,2014,3,59
353160,2015,5,54
353160,2016,2,39
353160,2017,1,38
353160,2018,3,48
353160,2019,6,57
353170,2012,5,51
353170,2013,3,34
353170,2014,2,53
353170,2015,1,28
353170,2016,0,23
353170,2017,5,35
353170,2018,4,34
353170,2019,2,34
353180,2012,65,829
353180,2013,84,891
353180,2014,77,904
353180,2015,73,942
353180,2016,58,897
353180,2017,65,908
353180,2018,53,839
353180,2019,60,943
353190,2012,33,416
353190,2013,25,436
353190,2014,33,386
353190,2015,28,404
353190,2016,27,386
353190,2017,27,368
353190,2018,33,386
353190,2019,23,370
353200,2012,10,158
353200,2013,8,142
353200,2014,14,176
353200,2015,11,159
353200,2016,15,152
353200,2017,10,143
353200,2018,10,181
353200,2019,15,154
353205,2012,3,45
353205,2013,0,49
353205,2014,4,51
353205,2015,6,57
353205,2016,3,66
353205,2017,3,49
353205,2018,1,49
353205,2019,2,52
353210,2012,1,31
353210,2013,2,39
353210,2014,2,47
353210,2015,3,37
353210,2016,0,25
353210,2017,0,42
353210,2018,1,33
353210,2019,1,27
353215,2012,1,40
353215,2013,4,31
353215,2014,7,37
353215,2015,2,33
353215,2016,4,40
353215,2017,1,47
353215,2018,3,36
353215,2019,2,39
353220,2012,3,63
353220,2013,4,70
353220,2014,12,90
353220,2015,6,93
353220,2016,3,80
353220,2017,1,52
353220,2018,6,66
353220,2019,3,78
353230,2012,5,57
353230,2013,3,64
353230,2014,4,66
353230,2015,7,63
353230,2016,5,58
353230,2017,11,80
353230,2018,5,65
353230,2019,5,55
353240,2012,14,226
353240,2013,16,245
353240,2014,13,257
353240,2015,15,226
353240,2016,16,201
353240,2017,23,212
353240,2018,15,233
353240,2019,18,217
353250,2012,7,76
353250,2013,14,83
353250,2014,4,82
353250,2015,12,81
353250,2016,12,86
353250,2017,11,89
353250,2018,9,102
353250,2019,8,83
353260,2012,4,90
353260,2013,4,107
353260,2014,3,107
353260,2015,8,97
353260,2016,4,90
353260,2017,10,101
353260,2018,5,102
353260,2019,3,71
353270,2012,7,75
353270,2013,4,60
353270,2014,5,67
353270,2015,10,79
353270,2016,3,72
353270,2017,9,74
353270,2018,6,82
353270,2019,1,53
353280,2012,5,67
353280,2013,5,75
353280,2014,4,60
353280,2015,9,79
353280,2016,4,71
353280,2017,4,87
353280,2018,7,84
353280,2019,7,87
353282,2012,9,118
353282,2013,10,131
353282,2014,19,136
353282,2015,9,143
353282,2016,10,145
353282,2017,15,137
353282,2018,12,116
353282,2019,14,140
353284,2012,1,21
353284,2013,1,13
353284,2014,1,16
353284,2015,1,20
353284,2016,0,16
353284,2017,2,11
353284,2018,0,15
353284,2019,0,18
353286,2012,0,9
353286,2013,2,16
353286,2014,0,12
353286,2015,0,20
353286,2016,0,23
353286,2017,1,13
353286,2018,1,17
353286,2019,0,7
353290,2012,9,149
353290,2013,10,148
353290,2014,4,130
353290,2015,23,142
353290,2016,7,124
353290,2017,6,118
353290,2018,12,143
353290,2019,5,112
353300,2012,39,250
353300,2013,23,243
353300,2014,25,276
353300,2015,22,242
353300,2016,25,258
353300,2017,16,250
353300,2018,20,250
353300,2019,30,245
353310,2012,2,29
353310,2013,0,23
353310,2014,1,34
353310,2015,2,12
353310,2016,2,23
353310,2017,1,24
353310,2018,0,33
353310,2019,1,24
353320,2012,4,40
353320,2013,2,43
353320,2014,1,50
353320,2015,2,47
353320,2016,2,43
353320,2017,3,60
353320,2018,3,59
353320,2019,5,60
353325,2012,8,69
353325,2013,3,61
353325,2014,6,60
353325,2015,4,60
353325,2016,5,64
353325,2017,3,72
353325,2018,4,49
353325,2019,3,58
353330,2012,2,37
353330,2013,1,52
353330,2014,3,43
353330,2015,3,31
353330,2016,3,40
353330,2017,4,28
353330,2018,5,35
353330,2019,1,22
353340,2012,57,680
353340,2013,47,670
353340,2014,45,713
353340,2015,58,724
353340,2016,41,692
353340,2017,50,721
353340,2018,46,672
353340,2019,46,658
353350,2012,18,442
353350,2013,33,455
353350,2014,29,460
353350,2015,36,528
353350,2016,24,472
353350,2017,32,497
353350,2018,35,475
353350,2019,33,482
353360,2012,5,77
353360,2013,6,69
353360,2014,4,85
353360,2015,10,84
353360,2016,8,72
353360,2017,11,82
353360,2018,5,82
353360,2019,8,83
353370,2012,11,60
353370,2013,8,71
353370,2014,6,48
353370,2015,7,58
353370,2016,5,65
353370,2017,9,69
353370,2018,6,62
353370,2019,8,71
353380,2012,3,32
353380,2013,2,26
353380,2014,2,26
353380,2015,2,25
353380,2016,5,31
353380,2017,0,23
353380,2018,5,30
353380,2019,3,24
353390,2012,56,679
353390,2013,49,644
353390,2014,49,663
353390,2015,48,657
353390,2016,54,629
353390,2017,52,652
353390,2018,49,683
353390,2019,52,670
353400,2012,9,55
353400,2013,2,43
353400,2014,7,54
353400,2015,12,69
353400,2016,5,59
353400,2017,4,64
353400,2018,4,66
353400,2019,6,65
353410,2012,8,78
353410,2013,3,74
353410,2014,5,70
353410,2015,6,91
353410,2016,4,72
353410,2017,8,75
353410,2018,8,70
353410,2019,3,65
353420,2012,4,85
353420,2013,9,74
353420,2014,12,82
353420,2015,10,68
353420,2016,4,54
353420,2017,7,81
353420,2018,3,75
353420,2019,8,78
353430,2012,53,519
353430,2013,36,507
353430,2014,36,485
353430,2015,51,514
353430,2016,47,466
353430,2017,44,454
353430,2018,41,441
353430,2019,32,456
353440,2012,846,10131
353440,2013,869,10094
353440,2014,832,10293
353440,2015,830,10708
353440,2016,830,10063
353440,2017,809,9950
353440,2018,840,9678
353440,2019,806,9312
353450,2012,3,32
353450,2013,2,12
353450,2014,1,19
353450,2015,0,24
353450,2016,0,23
353450,2017,1,27
353450,2018,0,34
353450,2019,1,18
353460,2012,18,327
353460,2013,21,335
353460,2014,17,320
353460,2015,26,287
353460,2016,23,313
353460,2017,23,318
353460,2018,23,305
353460,2019,17,283
353470,2012,99,1393
353470,2013,90,1377
353470,2014,95,1389
353470,2015,89,1373
353470,2016,100,1316
353470,2017,105,1317
353470,2018,78,1275
353470,2019,105,1246
353475,2012,6,135
353475,2013,7,111
353475,2014,7,130
353475,2015,5,139
353475,2016,6,111
353475,2017,8,125
353475,2018,8,127
353475,2019,8,145
353480,2012,3,129
353480,2013,5,100
353480,2014,8,109
353480,2015,9,96
353480,2016,3,81
353480,2017,3,96
353480,2018,3,94
353480,2019,5,103
353490,2012,3,105
353490,2013,7,116
353490,2014,10,112
353490,2015,6,95
353490,2016,7,107
353490,2017,6,106
353490,2018,3,101
353490,2019,9,108
353500,2012,10,138
353500,2013,7,128
353500,2014,11,129
353500,2015,12,120
353500,2016,7,108
353500,2017,15,136
353500,2018,9,123
353500,2019,9,121
353510,2012,14,138
353510,2013,13,132
353510,2014,10,139
353510,2015,11,126
353510,2016,13,125
353510,2017,12,136
353510,2018,9,136
353510,2019,10,101
353520,2012,4,77
353520,2013,6,73
353520,2014,8,84
353520,2015,5,90
353520,2016,4,87
353520,2017,7,85
353520,2018,6,90
353520,2019,4,60
353530,2012,23,244
353530,2013,20,220
353530,2014,23,252
353530,2015,13,250
353530,2016,17,235
353530,2017,26,255
353530,2018,22,260
353530,2019,18,223
353540,2012,19,248
353540,2013,20,237
353540,2014,14,241
353540,2015,14,233
353540,2016,10,241
353540,2017,12,215
353540,2018,14,195
353540,2019,9,173
353550,2012,46,617
353550,2013,36,597
353550,2014,40,570
353550,2015,35,580
353550,2016,42,590
353550,2017,43,581
353550,2018,42,597
353550,2019,32,476
353560,2012,10,213
353560,2013,15,201
353560,2014,25,209
353560,2015,30,231
353560,2016,10,208
353560,2017,20,207
353560,2018,24,213
353560,2019,7,174
353570,2012,3,74
353570,2013,4,67
353570,2014,7,46
353570,2015,7,56
353570,2016,3,63
353570,2017,4,76
353570,2018,5,59
353570,2019,8,63
353580,2012,23,245
353580,2013,25,232
353580,2014,17,270
353580,2015,19,238
353580,2016,18,256
353580,2017,20,306
353580,2018,21,234
353580,2019,22,248
353590,2012,6,44
353590,2013,4,53
353590,2014,9,57
353590,2015,2,35
353590,2016,3,48
353590,2017,1,65
353590,2018,7,44
353590,2019,9,47
353600,2012,15,116
353600,2013,5,112
353600,2014,8,118
353600,2015,9,134
353600,2016,7,120
353600,2017,3,93
353600,2018,7,99
353600,2019,5,95
353610,2012,6,88
353610,2013,5,82
353610,2014,4,98
353610,2015,6,92
353610,2016,8,103
353610,2017,6,87
353610,2018,9,80
353610,2019,11,107
353620,2012,21,293
353620,2013,14,259
353620,2014,17,308
353620,2015,31,311
353620,2016,18,274
353620,2017,15,300
353620,2018,20,293
353620,2019,16,276
353625,2012,1,20
353625,2013,2,24
353625,2014,2,21
353625,2015,2,24
353625,2016,6,38
353625,2017,2,37
353625,2018,2,36
353625,2019,4,32
353630,2012,12,217
353630,2013,18,216
353630,2014,20,221
353630,2015,14,180
353630,2016,22,170
353630,2017,14,200
353630,2018,13,201
353630,2019,17,185
353640,2012,5,111
353640,2013,5,105
353640,2014,10,111
353640,2015,7,114
353640,2016,6,121
353640,2017,0,110
353640,2018,5,98
353640,2019,8,106
353650,2012,89,1329
353650,2013,95,1326
353650,2014,95,1355
353650,2015,107,1436
353650,2016,105,1407
353650,2017,111,1426
353650,2018,105,1499
353650,2019,111,1478
353657,2012,2,21
353657,2013,1,18
353657,2014,2,25
353657,2015,0,18
353657,2016,0,20
353657,2017,3,26
353657,2018,1,27
353657,2019,2,24
353660,2012,7,108
353660,2013,14,100
353660,2014,9,72
353660,2015,7,77
353660,2016,5,88
353660,2017,6,79
353660,2018,6,88
353660,2019,7,74
353670,2012,48,574
353670,2013,45,635
353670,2014,55,654
353670,2015,35,604
353670,2016,53,551
353670,2017,41,519
353670,2018,37,561
353670,2019,36,538
353680,2012,6,55
353680,2013,4,64
353680,2014,2,59
353680,2015,3,57
353680,2016,3,67
353680,2017,3,68
353680,2018,4,78
353680,2019,6,80
353690,2012,0,21
353690,2013,2,29
353690,2014,0,16
353690,2015,0,16
353690,2016,1,19
353690,2017,1,14
353690,2018,2,27
353690,2019,2,18
353700,2012,14,188
353700,2013,10,184
353700,2014,10,220
353700,2015,13,238
353700,2016,14,201
353700,2017,20,213
353700,2018,14,184
353700,2019,18,203
353710,2012,31,433
353710,2013,31,509
353710,2014,39,498
353710,2015,37,489
353710,2016,34,443
353710,2017,32,477
353710,2018,50,466
353710,2019,43,475
353715,2012,1,32
353715,2013,3,23
353715,2014,2,26
353715,2015,2,26
353715,2016,5,23
353715,2017,2,32
353715,2018,1,33
353715,2019,1,31
353720,2012,11,129
353720,2013,10,125
353720,2014,7,111
353720,2015,13,108
353720,2016,3,115
353720,2017,12,115
353720,2018,8,135
353720,2019,7,108
353730,2012,69,725
353730,2013,71,732
353730,2014,59,744
353730,2015,70,803
353730,2016,52,750
353730,2017,66,809
353730,2018,47,741
353730,2019,42,730
353740,2012,23,317
353740,2013,18,329
353740,2014,22,319
353740,2015,22,297
353740,2016,18,278
353740,2017,21,254
353740,2018,25,295
353740,2019,11,241
353750,2012,2,94
353750,2013,6,67
353750,2014,5,92
353750,2015,8,119
353750,2016,10,115
353750,2017,8,101
353750,2018,11,107
353750,2019,8,93
353760,2012,71,951
353760,2013,81,957
